,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
33,0,30088,0.5087494850158691,0.05964404652565369,0.0,0.0,gini,,auto,4,2,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40}",,,,,,,,1262,,,,,,,
34,0,30088,0.5694710731506347,0.051112526242924436,0.0,0.0,gini,,auto,4,2,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1262,,,,,,,
35,0,30088,0.5225765228271484,0.06507784406305585,0.0,0.0,gini,,auto,4,5,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",,,,,,,,1262,,,,,,,
36,0,30088,0.5200036048889161,0.08330475467408857,0.0,0.0,gini,,auto,4,5,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 20}",,,,,,,,1262,,,,,,,
37,0,30088,0.5200246334075928,0.05720093844071474,0.0,0.0,gini,,auto,4,5,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",,,,,,,,1262,,,,,,,
38,0,30088,0.4973012924194336,0.03406393765303499,0.0,0.0,gini,,auto,4,5,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40}",,,,,,,,1262,,,,,,,
39,0,30088,0.5431070804595948,0.06091770720269649,0.0,0.0,gini,,auto,4,5,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1262,,,,,,,
40,0,30088,0.5255970001220703,0.05866692699662761,0.0,0.0,gini,,auto,4,10,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,1262,,,,,,,
41,0,30088,0.45588159561157227,0.024233539348868037,0.0,0.0,gini,,auto,4,10,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20}",,,,,,,,1262,,,,,,,
42,0,30088,0.5376578807830811,0.07238784362312799,0.0,0.0,gini,,auto,4,10,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",,,,,,,,1262,,,,,,,
43,0,30088,0.502754020690918,0.0474530412474847,0.0,0.0,gini,,auto,4,10,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40}",,,,,,,,1262,,,,,,,
44,0,30088,0.5164919376373291,0.04599922988198906,0.0,0.0,gini,,auto,4,10,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1262,,,,,,,
45,0,30088,1.3553102016448975,0.0471531654708689,0.01802382469177246,0.0018650495542403725,gini,,sqrt,1,2,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.8953809711804185,0.8016427104722793,0.8838684106222751,0.9602082558571959,0.9081081081081082,0.8898416912480555,0.05124556432177656,1256,0.994475138121547,0.9951708766716196,0.9954414364126896,0.9937236533957845,0.9940085592011412,0.9945639327605564,0.0006573868358827377
46,0,30088,2.2328720569610594,0.09800384277723649,0.026314401626586915,0.0056303142960012174,gini,,sqrt,1,2,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.8993341167254211,0.8114519427402863,0.8912529550827423,0.9595547309833025,0.9191036840106342,0.8961394859084774,0.04848692920737894,1224,0.9980397647717726,0.9987037037037036,0.999257747262943,0.9977578475336323,0.9981992228224813,0.9983916572189064,0.0005310478286328428
47,0,30088,3.0455313682556153,0.054058248814793555,0.03573794364929199,0.0035804833185590474,gini,,sqrt,1,2,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.9041521148622429,0.815778771858479,0.8945712037765539,0.9622501850481125,0.9260935143288085,0.9005691579748394,0.04836168830899405,1042,0.9994407158836689,0.999537251272559,1.0,0.9995337125804346,0.999621427219383,0.9996266213912092,0.00019525290670535165
48,0,30088,3.896451711654663,0.13411579864393086,0.041164588928222653,0.0006673575022575689,gini,,sqrt,1,2,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40}",0.907608695652174,0.8238613462313583,0.8970934799685781,0.9618094178717093,0.9263157894736842,0.9033377458395009,0.04543271262590179,700,0.9995339733432752,0.9999074845036544,1.0,0.9998135024244685,0.9997160972839974,0.9997942115110791,0.00016085866393403793
49,0,30088,4.7220752239227295,0.11979391739998374,0.04774308204650879,0.0031404222899332553,gini,,sqrt,1,2,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9041521148622429,0.8217303822937626,0.9004702194357367,0.9618941916389198,0.9256198347107438,0.9027733485882813,0.04602695687813416,762,0.9999068294046399,0.9996299037749815,0.9999072614300287,0.9999067599067599,0.9999053836692213,0.9998512276371262,0.0001106637277840366
50,0,30088,1.3408979415893554,0.03801158098605287,0.01642751693725586,0.00282302680047597,gini,,sqrt,1,5,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.9000780640124902,0.8107457898957497,0.901441371250487,0.9603850425768234,0.9243507715468574,0.8994002078564816,0.04940832390450077,1122,0.9901639344262295,0.9898821126891302,0.9896696137738483,0.9887640449438202,0.9890694800874441,0.9895098371840945,0.0005180890368798194
51,0,30088,2.20241756439209,0.06793808292900032,0.029317617416381836,0.005838461377116209,gini,,sqrt,1,5,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.9025242718446602,0.8190630048465266,0.907176287051482,0.9619504987070557,0.9267015706806283,0.9034831266260707,0.0471144256890895,688,0.9938294689603591,0.9935986640690231,0.9946116685247121,0.9929834409205726,0.9941142965635087,0.9938275078076352,0.0005407361710408413
52,0,30088,2.979071855545044,0.06100203426154737,0.030387258529663085,0.0034153472544217263,gini,,sqrt,1,5,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.9047250193648335,0.8295409181636727,0.9020678891923527,0.9615384615384616,0.929608938547486,0.9054962453613614,0.0435975047726272,558,0.9949532710280374,0.9960122414912362,0.9960063155939445,0.9950444132772324,0.9950701554797118,0.9954172793740325,0.000484927099383026
