,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13,0,135396,1.1465572834014892,0.09351477573743511,0.015448856353759765,0.009993059890325093,0.001,5000,0.1,"{'C': 0.001, 'max_iter': 5000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
14,0,135396,0.7656631469726562,0.039265863683898755,0.011646652221679687,0.006295978042831444,0.001,5000,1.0,"{'C': 0.001, 'max_iter': 5000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,135396,6.516442108154297,0.925874085580998,0.006243991851806641,0.00764730428198346,0.01,1000,0.0001,"{'C': 0.01, 'max_iter': 1000, 'tol': 0.0001}",0.9132450331125828,0.900670921289478,0.928504313658495,0.9631518341832538,0.9358016304347826,0.9282747465357184,0.02126490714239909,4,0.940311019826466,0.9423052907630187,0.9329487501045063,0.9268069913231204,0.9338311986315657,0.9352406501297355,0.005549482070548475
16,0,135396,2.55023512840271,0.12751705074486913,0.023253440856933594,0.006476592010709621,0.01,1000,0.001,"{'C': 0.01, 'max_iter': 1000, 'tol': 0.001}",0.9107070048112208,0.846276765739853,0.9195304525348758,0.958639478246512,0.9132561132561132,0.909681962917715,0.036132742341530584,82,0.9188051114214838,0.9342799020218375,0.9140784591653812,0.9084141524845427,0.9166839895231365,0.9184523229232763,0.008644758791191606
17,0,135396,1.8022739887237549,0.07029682682870343,0.014542865753173827,0.0022526079641492086,0.01,1000,0.01,"{'C': 0.01, 'max_iter': 1000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8974089341297216,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8923193245542184,0.8980231162581729,0.012350166343955698
18,0,135396,1.1751947402954102,0.1375923736638687,0.012537670135498048,0.005421328553371796,0.01,1000,0.1,"{'C': 0.01, 'max_iter': 1000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
19,0,135396,0.8077561855316162,0.0260486226379403,0.017681884765625,0.003998933840944856,0.01,1000,1.0,"{'C': 0.01, 'max_iter': 1000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,135396,6.529286241531372,0.9319547235581349,0.012383747100830077,0.006199168775282728,0.01,2000,0.0001,"{'C': 0.01, 'max_iter': 2000, 'tol': 0.0001}",0.9132450331125828,0.900670921289478,0.928504313658495,0.9631518341832538,0.9358016304347826,0.9282747465357184,0.02126490714239909,4,0.940311019826466,0.9423052907630187,0.9329487501045063,0.9268069913231204,0.9338311986315657,0.9352406501297355,0.005549482070548475
21,0,135396,2.6017470359802246,0.12978804996422214,0.013187026977539063,0.004908637297666938,0.01,2000,0.001,"{'C': 0.01, 'max_iter': 2000, 'tol': 0.001}",0.9107070048112208,0.846276765739853,0.9195304525348758,0.958639478246512,0.9132561132561132,0.909681962917715,0.036132742341530584,82,0.9188051114214838,0.9342799020218375,0.9140784591653812,0.9084141524845427,0.9166839895231365,0.9184523229232763,0.008644758791191606
22,0,135396,1.7051164627075195,0.04044942976122673,0.016542577743530275,0.009417010590465156,0.01,2000,0.01,"{'C': 0.01, 'max_iter': 2000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8974089341297216,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8923193245542184,0.8980231162581729,0.012350166343955698
23,0,135396,1.174123764038086,0.12356703277379935,0.012941265106201172,0.005445773469631709,0.01,2000,0.1,"{'C': 0.01, 'max_iter': 2000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
24,0,135396,0.7973113536834717,0.022475372435700296,0.018125247955322266,0.0038811149946641676,0.01,2000,1.0,"{'C': 0.01, 'max_iter': 2000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,135396,6.542936658859253,0.8960296564236018,0.017012310028076173,0.006250639311155026,0.01,5000,0.0001,"{'C': 0.01, 'max_iter': 5000, 'tol': 0.0001}",0.9132450331125828,0.900670921289478,0.928504313658495,0.9631518341832538,0.9358016304347826,0.9282747465357184,0.02126490714239909,4,0.940311019826466,0.9423052907630187,0.9329487501045063,0.9268069913231204,0.9338311986315657,0.9352406501297355,0.005549482070548475
26,0,135396,2.5826820850372316,0.14382453549168553,0.022066783905029298,0.007850876596916157,0.01,5000,0.001,"{'C': 0.01, 'max_iter': 5000, 'tol': 0.001}",0.9107070048112208,0.846276765739853,0.9195304525348758,0.958639478246512,0.9132561132561132,0.909681962917715,0.036132742341530584,82,0.9188051114214838,0.9342799020218375,0.9140784591653812,0.9084141524845427,0.9166839895231365,0.9184523229232763,0.008644758791191606
27,0,135396,1.7528203964233398,0.04813489801686988,0.01065688133239746,0.009786950181814675,0.01,5000,0.01,"{'C': 0.01, 'max_iter': 5000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8974089341297216,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8923193245542184,0.8980231162581729,0.012350166343955698
28,0,135396,1.142159605026245,0.1434075196646896,0.010557222366333007,0.006007794921192261,0.01,5000,0.1,"{'C': 0.01, 'max_iter': 5000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
29,0,135396,0.8052786350250244,0.008402775931389014,0.01317896842956543,0.010329812398629868,0.01,5000,1.0,"{'C': 0.01, 'max_iter': 5000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,135396,5.940290927886963,1.7325112795953692,0.018117237091064452,0.0070956651540556885,0.1,1000,0.0001,"{'C': 0.1, 'max_iter': 1000, 'tol': 0.0001}",0.9126181396120047,0.847552224525594,0.9289253374337947,0.9634196465269215,0.9369537547730166,0.9178938205742663,0.03881584529246881,58,0.940730184013078,0.9353816849210128,0.9336286884560729,0.9274772717838017,0.9340040073468024,0.9342443673041536,0.004232959363802573
31,0,135396,2.573813772201538,0.11716182995448066,0.01651754379272461,0.0078006905750569655,0.1,1000,0.001,"{'C': 0.1, 'max_iter': 1000, 'tol': 0.001}",0.9106327462491846,0.847552224525594,0.9211554800339847,0.958639478246512,0.9132561132561132,0.9102472084622777,0.035778947222680414,67,0.9188468032769799,0.9353816849210128,0.913870012923667,0.9083953680727874,0.9166995821466437,0.9186386902682182,0.009075210790840307
32,0,135396,1.7127755165100098,0.07258298143673819,0.014264249801635742,0.0038148769592639188,0.1,1000,0.01,"{'C': 0.1, 'max_iter': 1000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
33,0,135396,1.2111179828643799,0.16045038133504477,0.014011526107788086,0.01018388698039014,0.1,1000,0.1,"{'C': 0.1, 'max_iter': 1000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
34,0,135396,0.7773425102233886,0.042743529622964176,0.014534282684326171,0.0022498429438594742,0.1,1000,1.0,"{'C': 0.1, 'max_iter': 1000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,135396,5.910968828201294,1.7242121324969806,0.010265445709228516,0.005714212067060902,0.1,2000,0.0001,"{'C': 0.1, 'max_iter': 2000, 'tol': 0.0001}",0.9126181396120047,0.847552224525594,0.9289253374337947,0.9634196465269215,0.9369537547730166,0.9178938205742663,0.03881584529246881,58,0.940730184013078,0.9353816849210128,0.9336286884560729,0.9274772717838017,0.9340040073468024,0.9342443673041536,0.004232959363802573
36,0,135396,2.585490894317627,0.10414703677045264,0.016521978378295898,0.007787417912624227,0.1,2000,0.001,"{'C': 0.1, 'max_iter': 2000, 'tol': 0.001}",0.9106327462491846,0.847552224525594,0.9211554800339847,0.958639478246512,0.9132561132561132,0.9102472084622777,0.035778947222680414,67,0.9188468032769799,0.9353816849210128,0.913870012923667,0.9083953680727874,0.9166995821466437,0.9186386902682182,0.009075210790840307
37,0,135396,1.6768172264099122,0.11219770206342107,0.016563606262207032,0.005089515124334216,0.1,2000,0.01,"{'C': 0.1, 'max_iter': 2000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
38,0,135396,1.1883331775665282,0.15187386572192352,0.010271120071411132,0.005726784360221493,0.1,2000,0.1,"{'C': 0.1, 'max_iter': 2000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
39,0,135396,0.8021321773529053,0.0258485145566486,0.017820453643798827,0.006917761900133759,0.1,2000,1.0,"{'C': 0.1, 'max_iter': 2000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,135396,5.8202552318573,1.7555855112947742,0.017676687240600585,0.007858127961215695,0.1,5000,0.0001,"{'C': 0.1, 'max_iter': 5000, 'tol': 0.0001}",0.9126181396120047,0.847552224525594,0.9289253374337947,0.9634196465269215,0.9369537547730166,0.9178938205742663,0.03881584529246881,58,0.940730184013078,0.9353816849210128,0.9336286884560729,0.9274772717838017,0.9340040073468024,0.9342443673041536,0.004232959363802573
41,0,135396,2.6141568183898927,0.10197424765866055,0.010504817962646485,0.008813025264789878,0.1,5000,0.001,"{'C': 0.1, 'max_iter': 5000, 'tol': 0.001}",0.9106327462491846,0.847552224525594,0.9211554800339847,0.958639478246512,0.9132561132561132,0.9102472084622777,0.035778947222680414,67,0.9188468032769799,0.9353816849210128,0.913870012923667,0.9083953680727874,0.9166995821466437,0.9186386902682182,0.009075210790840307
42,0,135396,1.682953691482544,0.06619680994781603,0.018509054183959962,0.008548418601238703,0.1,5000,0.01,"{'C': 0.1, 'max_iter': 5000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
43,0,135396,1.2137447357177735,0.14419099474058308,0.012524938583374024,0.00626251431695283,0.1,5000,0.1,"{'C': 0.1, 'max_iter': 5000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
44,0,135396,0.8131964683532715,0.057181373980679434,0.012506198883056641,0.006253099516978964,0.1,5000,1.0,"{'C': 0.1, 'max_iter': 5000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,135396,6.538957929611206,0.9162152659936453,0.012267541885375977,0.008392112856899434,1.0,1000,0.0001,"{'C': 1, 'max_iter': 1000, 'tol': 0.0001}",0.9126938064837078,0.9016205598297594,0.9288216696573528,0.9632552404438964,0.9371234620280017,0.9287029476885437,0.021234539908123736,1,0.9407671347725843,0.942290483028449,0.933645426236703,0.9275663110705242,0.9340012523481528,0.9356541214912827,0.005335985564053902
46,0,135396,2.5402288913726805,0.041538643387898797,0.014928674697875977,0.002580972520562075,1.0,1000,0.001,"{'C': 1, 'max_iter': 1000, 'tol': 0.001}",0.9106327462491846,0.8462276214833759,0.9189925119128659,0.958639478246512,0.9132561132561132,0.9095496942296103,0.036120822640637026,85,0.9188468032769799,0.9342605085625324,0.9136939489914986,0.9084179400756808,0.9166995821466437,0.9183837566106672,0.008676795527097873
47,0,135396,1.769867467880249,0.05358891838293513,0.013986492156982422,0.0022448398094227925,1.0,1000,0.01,"{'C': 1, 'max_iter': 1000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
48,0,135396,1.1808965682983399,0.1669840657984407,0.01563434600830078,1.4785335522677226e-05,1.0,1000,0.1,"{'C': 1, 'max_iter': 1000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
49,0,135396,0.8272727012634278,0.042910727246307095,0.013377714157104491,0.0027511849320566613,1.0,1000,1.0,"{'C': 1, 'max_iter': 1000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,135396,6.569546413421631,0.8022806374024278,0.0122833251953125,0.0027635251382052625,1.0,2000,0.0001,"{'C': 1, 'max_iter': 2000, 'tol': 0.0001}",0.9126938064837078,0.9016205598297594,0.9288216696573528,0.9632552404438964,0.9371234620280017,0.9287029476885437,0.021234539908123736,1,0.9407671347725843,0.942290483028449,0.933645426236703,0.9275663110705242,0.9340012523481528,0.9356541214912827,0.005335985564053902
51,0,135396,2.5620214462280275,0.16445310417575865,0.016056537628173828,0.0008128251014095985,1.0,2000,0.001,"{'C': 1, 'max_iter': 2000, 'tol': 0.001}",0.9106327462491846,0.8462276214833759,0.9189925119128659,0.958639478246512,0.9132561132561132,0.9095496942296103,0.036120822640637026,85,0.9188468032769799,0.9342605085625324,0.9136939489914986,0.9084179400756808,0.9166995821466437,0.9183837566106672,0.008676795527097873
52,0,135396,1.7271306991577149,0.07718500638472853,0.015412521362304688,0.009783226914060982,1.0,2000,0.01,"{'C': 1, 'max_iter': 2000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
53,0,135396,1.2204653739929199,0.14300826981780165,0.01941070556640625,0.003767471999628185,1.0,2000,0.1,"{'C': 1, 'max_iter': 2000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
54,0,135396,0.7898212909698487,0.05008850000426014,0.01792621612548828,0.004538868723391709,1.0,2000,1.0,"{'C': 1, 'max_iter': 2000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,135396,6.45917534828186,0.9384340103147158,0.01933441162109375,0.004558681828161206,1.0,5000,0.0001,"{'C': 1, 'max_iter': 5000, 'tol': 0.0001}",0.9126938064837078,0.9016205598297594,0.9288216696573528,0.9632552404438964,0.9371234620280017,0.9287029476885437,0.021234539908123736,1,0.9407671347725843,0.942290483028449,0.933645426236703,0.9275663110705242,0.9340012523481528,0.9356541214912827,0.005335985564053902
56,0,135396,2.61374716758728,0.09647148420527224,0.0164548397064209,0.005338236327283195,1.0,5000,0.001,"{'C': 1, 'max_iter': 5000, 'tol': 0.001}",0.9106327462491846,0.8462276214833759,0.9189925119128659,0.958639478246512,0.9132561132561132,0.9095496942296103,0.036120822640637026,85,0.9188468032769799,0.9342605085625324,0.9136939489914986,0.9084179400756808,0.9166995821466437,0.9183837566106672,0.008676795527097873
57,0,135396,1.7590298175811767,0.05002442164989217,0.017325401306152344,0.007301866146190899,1.0,5000,0.01,"{'C': 1, 'max_iter': 5000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
58,0,135396,1.2120627880096435,0.15027842013237325,0.009746074676513672,0.005307616277716859,1.0,5000,0.1,"{'C': 1, 'max_iter': 5000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
59,0,135396,0.8208524703979492,0.04971646872425003,0.014855003356933594,0.002470556786441032,1.0,5000,1.0,"{'C': 1, 'max_iter': 5000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,135396,6.696655941009522,0.6629676201389183,0.015363645553588868,0.004815493830443254,10.0,1000,0.0001,"{'C': 10, 'max_iter': 1000, 'tol': 0.0001}",0.9110521075340192,0.8895971234779766,0.9288824383164006,0.9630726211037092,0.9350428801902012,0.9255294341244614,0.024543688049343648,23,0.9410235989437062,0.9407218101352615,0.9327897982648689,0.9264272368694209,0.9335864169204455,0.9349097722267405,0.005465484914059493
61,0,135396,2.735780382156372,0.14301817898840466,0.01766481399536133,0.004025803619371952,10.0,1000,0.001,"{'C': 10, 'max_iter': 1000, 'tol': 0.001}",0.9106327462491846,0.8475765306122449,0.9222288185904504,0.958639478246512,0.9132561132561132,0.910466737390901,0.03583837552403071,64,0.9188468032769799,0.9353843605722448,0.9145854145854145,0.9084179400756808,0.9166995821466437,0.9187868201313929,0.009000044347001543
62,0,135396,1.7649356365203857,0.05334650695229986,0.014405250549316406,0.002214125822390552,10.0,1000,0.01,"{'C': 10, 'max_iter': 1000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
63,0,135396,1.2485680103302002,0.1330426574759841,0.01237630844116211,0.002689984973051599,10.0,1000,0.1,"{'C': 10, 'max_iter': 1000, 'tol': 0.1}",0.6350067842605156,0.4013725694083394,0.720417853751187,0.8979455486888258,0.8881199538638985,0.7085725419945533,0.18331582804110225,117,0.6008226349245918,0.6184653381437807,0.8070136986301369,0.7966758038550232,0.88634099819858,0.7418636947504225,0.11246538711237868
64,0,135396,0.7812151908874512,0.034054677519512105,0.012813615798950195,0.006409462648204035,10.0,1000,1.0,"{'C': 10, 'max_iter': 1000, 'tol': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,135396,6.688650703430175,0.6263913552531851,0.018990755081176758,0.006195260054709592,10.0,2000,0.0001,"{'C': 10, 'max_iter': 2000, 'tol': 0.0001}",0.9110521075340192,0.8895971234779766,0.9288824383164006,0.9630726211037092,0.9350428801902012,0.9255294341244614,0.024543688049343648,23,0.9410235989437062,0.9407218101352615,0.9327897982648689,0.9264272368694209,0.9335864169204455,0.9349097722267405,0.005465484914059493
66,0,135396,2.7440823554992675,0.20849475170110457,0.009137153625488281,0.005058486333260133,10.0,2000,0.001,"{'C': 10, 'max_iter': 2000, 'tol': 0.001}",0.9106327462491846,0.8475765306122449,0.9222288185904504,0.958639478246512,0.9132561132561132,0.910466737390901,0.03583837552403071,64,0.9188468032769799,0.9353843605722448,0.9145854145854145,0.9084179400756808,0.9166995821466437,0.9187868201313929,0.009000044347001543
67,0,135396,1.7910317420959472,0.058872389262230436,0.018792200088500976,0.006270303147665262,10.0,2000,0.01,"{'C': 10, 'max_iter': 2000, 'tol': 0.01}",0.8928854381239106,0.8014470114281016,0.8827549947423764,0.9526544678756051,0.8973977043722071,0.8854279233084401,0.04853501125528038,99,0.8973857446316277,0.9215133161868414,0.893341514503946,0.8855324919161365,0.8922960598168529,0.8980138254110809,0.012352550915507791
